address,network,weightage
0xbab7de4b5063ca0cf14f90b8f86b0dc1f5f8cf4b,evm,0.00179847219067108
0xb890bdbd3f9c4c910971f64b5347fa8bf2fa57295b296728573578c932d78482,aptos,0.00179486029641754
0x8d4241634d9c9f41fdcd3fbcb1b3162f1a365ac9,evm,0.00176300462447831
0x396afb2e3663f16319e6e8a0884911c70b2f7d0b,evm,0.00174628324808314
0xb6d2eb8be1d898e0e3da6c29bc415939a92baf5eda8bfc2a73ed467ffa336aeb,aptos,0.00174311499834261
0x003541cb350f78f785da0496172ea7072d68a99872ced66e582dd633c5acc2bc,aptos,0.00172961237416135
0x8ed1376ac0c525fd7187759438f8fde93a0b1bf0,evm,0.00167711846874287
0xba3b9a3ecf19e1139c78c4718d45fb99f7a838cd,evm,0.00167355843213875
0x3de53157eac326f35c5c341928816219dbb7987bca6a6217d30067ec3d9ed812,aptos,0.00165438038090069
0xface4e097ecdb389c158b559d9daa3e9c0f4e95c,evm,0.00165385938850928
0xa96cc6e271f0c77c695e0013673831f9dc182fdc,evm,0.00159334764733356
0xa602e0d13738adf5eddb2e96163026e47eb4b421,evm,0.00151804841799224
0x1425593b0c244c7cbd32cc9e1bb9e79af7bea641,evm,0.00150125532224578
0xc844aa82597949354c90d3c19371f51647fece6523ad056d215f90e4197da68d,aptos,0.00149010304992926
0xf7d8ec53e428083aa14911e4277bcd3593c0d8c6904556c6819e32b89a5efc48,aptos,0.00148836112537428
0x4299e890786a498e1dc53bd59d8226f2f9e82014,evm,0.0014881789573922
0x7bc58a1c9346c905d70c569ede058ef28823f190ea43a6ffbe8d00cda779c52e,aptos,0.0014765223713721
0xd0620b87bdb548957513d84eeae7d29ee0a2f199aa6d4a1efba759f79a42460b,aptos,0.00144161701166701
0x1736567774596746bc6972216ccdf97976f243e1a4ec0b6ce2b3b1aa840bb500,aptos,0.00144112147651562
0x988ebe6acca14b5176328ef63378fd1d72c52411,evm,0.00144054658621457
0xfce889ba7afde7428acaa3ef146b1bd526e78a19,evm,0.00143776301494275
0xf8b8a244cd224cbca700dd53ad29353c35f600e5848a216d5a04343876924c00,aptos,0.0013903515161523
0x946ec80a5f05a3c1e3e813d08db8ebd76a423586,evm,0.00132112769253907
0x2dbf817558f6ac32a6789c52ca2b97764ae9502f,evm,0.00130158550175373
0x2a9daa56e7ad2c6036ca2ed545b47b50f4d953b8,evm,0.001268031189775
0x52c30cf260ee10f643543eaca6722795a2240446b06d5f1b57c23c16145abdb8,aptos,0.00125667502541203
0xed54b39018461e3b9b3313c775b0cf1ee3730664,evm,0.00123277974990008
0x374ddb95ec9a2d92e1ef0fa6a5ecc80f0dcd82cd1b24208b511fa1ecb017457c,aptos,0.00119743898989758
0x743df84dafb68689509e01d17ce76f0b78773045,evm,0.00116718489413515
0x288e1a5d8b1933fc424001426b2a2507bd203185,evm,0.00115564818198061
0x4e05e8c34ae8aa2d031a797ad22739150deee476,evm,0.00113491985646122
0xad8c29b79c5883b9e62330e5bf09a9752253da3b,evm,0.00113115729231392
0xc15971533d3fac9ea6a8adfa6f486627352e2cff,evm,0.00110135700569016
0xb51bcfdb937f6d46dbcbbea90272b05189f5e23e,evm,0.00108460514058584
0x4bb39194fb381738187f74f48125a5b9ed6b6967,evm,0.00107591380226372
0x62ce88ada242d85fc9e094e19499dd605d114809,evm,0.00106850384792052
0xa48b0c34d5119882952fc7663fafd4d12646264e,evm,0.00106850307996807
0x4901e5f59a4b0a29310322e38c15a68cefdfb313,evm,0.00106850231201507
0xe9a10e35eb3b4b04a325fa12ae601239b8af3254,evm,0.00106850154406151
0x8c3eb0f837a8f567be6dd9328a47be9654076556,evm,0.0010685007761074
0x9e9dffb991f9c8a29235eec5bc652bcd31ded82c,evm,0.00106850000815274
0x49a216d58dc65db1db92405ebdc48fdf945db991,evm,0.00105969265729879
0x6203d0992ab62e6862f956e0226254bf04c36670,evm,0.00104646100868029
0x3e74bfcece045907f1391bf3142c015b3095b51d,evm,0.00103461698836681
0x142769f06e9ed0fa58bdee540be49014fe0c9c7d,evm,0.00103461619526155
0x12ef58947285f01ce8d8ecd90b3ea384b022cd1c,evm,0.00103458454211522
0xb3e2322b7507f47a55019c2eaaa1e954be99fd9c,evm,0.0010345837489851
0xb3129a2aa3580db58b02da0c617f94904c16ed70,evm,0.00103458295585436
0xf79cef60874e105f44d6e33629f1fd8eb8c9931aa1bcb26ff6eb1cbf7daf4568,aptos,0.00103428084243342
0x7b75f728765b15af9b9f3e89283edc114aaf7296,evm,0.00103351579388363
0x8208be835f5ab63bf77cd7f0fa8c2dc76ff61f66,evm,0.00103175517137948
0xc213d8dcd580e6a9cd5e9e3268d73b1e47bc064b,evm,0.0010231485196436
0x70be2bfe60d875faad5922f2379af1a0afc8e754,evm,0.000999903835752876
0xc79aa8d2c3909d82b5242720b5420ac025be1422,evm,0.00099300556491901
0x3565e13189a603d4f49219617408d8f25cce0414,evm,0.000985720388782518
0xb75be51bcaa549e5e2425c21a5dcb1c04d0d384e49af268e561631c6b504a8a9,aptos,0.000968325145104042
0x81b5d2bd7ab265ea0266a119f79970eaaf03a836390250f07a7c26ee6bbedc83,aptos,0.000961320959731812
0xc88a132cef4303cbeeba269b73a2705f3da63e57512c36eec339818946bbb096,aptos,0.000956578263522914
0x489ba6f71add8b42847fc5282d28ec36f4693a0f6ef0fb4a68ea681b9a27f104,aptos,0.000952256900758085
0x5a61f541b6de4eb3bdb2967754412618a8292d98,evm,0.000923210244195086
0x8b7ed6076df402a5b810babb240ff263fc14a245,evm,0.000903283624344981
0x477d057ee378168d33d62eca943c0247e8b04139,evm,0.000895768713402151
0x77c34cb319696cff4d7cd6a204f4993d9614de7ff0580e2cb06258034f586ccc,aptos,0.000886764806187803
0xbf51e285bb6c428aa71364ea9bb1cff1720918d2,evm,0.000886743571866813
0x7c49af505e2934a7b399ead84835daf2e93db053fd4bd14b63f1be46ab5cdaae,aptos,0.000884086095033372
0x062a6ccd1d99ab5eee0812cce69c57948945d9de,evm,0.000880079917129463
0xd83eb40979ca0dabe945e22629a72765dc9a39bd,evm,0.00086996571934021
0x6db6a728f97703b32b48f6dce8bbd30b83c72ce1,evm,0.000867331028019823
0x5ff5ef0b17cb15945e3dfab1cc6e49d9bed054414971ae747224117f061fa308,aptos,0.00086534886540787
0x395187391c5815e6310b0dec0455755e4d8e25e6,evm,0.000859676997708013
0x535f745f6c4a0a500c39572f1b864668fce2289ced384166bec816033aaff3a7,aptos,0.000831113219066556
0xc37704a457b1ee87eb657cae584a34961e86acac,evm,0.000822221007187753
0x2523a6b01d0b8dda7a4d6415f259ba1194c9a962,evm,0.000821818158021763
0x71a97ab84a9c0262960ea24e51fd04e11a1dd1c9060c32bc83e147e45d03d586,aptos,0.000821727975842254
0x6dfd70935bc064fa60dfff944b1b28fcd0ea5ddc,evm,0.000820372008904787
0x91b3927f100bb6c19e5434bfaba07d60670b98d6,evm,0.000819959160980556
0xa501677470278d37d21e304010b0efbe1e3b9355,evm,0.000814650422343605
0x9283ac804a758840e109701dc20f9848798aeef775fa072b33d9966f50b7a4a4,aptos,0.00081308929516813
0xf3f410358d15df37de40d58b97ce3b3dec4bdf1a,evm,0.000809499232263367
0xf224f2b1d1e38a82bc9a0b159bab2c858b19d4e8,evm,0.000807005074239829
0x7edb65ecfbfa1a7267e4cfbf97a5dc1b0fce20c3eed21e655f93886d2500b6f3,aptos,0.000806122818563742
0x5a5ab75a1eed52fc8c89a6355628a62b6f92ab7ee01e59737ace8b47e7f6c9a1,aptos,0.000803399371698473
0x9d5129332af2dc7d98993ef7d9cea3dfe110c755,evm,0.000801358414431345
0xcc82255307ea637dc4b57d8368b7eb9c208dae98,evm,0.000798747612480598
0xf3596e0243c4f94403fa2324f4076e150caae8deef807bda72cc61aa3d7536f2,aptos,0.000797735535473549
0xac15010a7ca3edba41ad510eea0957a37079a4cd,evm,0.0007948931814922
0x79b2488cb02ccc7605c4a6be32490bb5ea005f4b,evm,0.000782628426312489
0x8aaa0a7e344425259f8a63450d16415609031e6c51ee0e4b092938d8baf9f71b,aptos,0.000777517400335969
0xdabdf9708935d7b85c9b4af5aaf3ad859f0e19ca,evm,0.000776598998165241
0x22284d7462d0809e3ef00211714a08e8bb24f638710a43442a106d17be961222,aptos,0.000776273900021645
0xe4f683b80e8e141313dd5f2d0066f66e454a57bf,evm,0.000774340189774201
0x75226b73356d2bd27a7f2d5c8ed69ef5b0a7fc4b,evm,0.000773561133682503
0xb104e40f10b62c068b0dcc8df38ce821124800ac4e532a52fc61dab77a496384,aptos,0.00077352733009334
0x02ce4b1b6b9306ab6dde392f91e03521737e3f3f,evm,0.00077130470597135
0x633392399c848856938a2434736dce672fabd024,evm,0.000766377823976422
0x859148bb1d6413061efeec2d4784c44cce4074a5,evm,0.000757897737367871
0x264cfe16e6359264f993961b67b36b76d21fa848,evm,0.0007576112866905
0x8cc62db2e943db1a2e39469f8af03c695123aa3d,evm,0.000755561084802074
0x0b88555a9374542a8f20937e4200004280474d97,evm,0.000755529117152606
0x54d924e30feaa64a7e9fd796e1bd36fe221b8458,evm,0.000755529117152606
0x9a8b7b076f5cba76d65467c9859f83febe319061,evm,0.000755529117152606
0x53ac621feb36299a4e93a2dfba88252e08f0f50c,evm,0.000755529117152606
0xdb18ebb4d8e996b40232f660f6e62ab9ba4544cb,evm,0.000754224821435798
0x833c4f8a3d7b41bc4f97fc012ec9c479d1fd848950bb7f6e3ea54eebffc5610c,aptos,0.000751500377557905
0xd3beb0375adbad4cecade26d8f583f411660684e,evm,0.000747551748234523
0xf0b8f24b48ef9d47a0beb624227a83c4a7aa2bd6209629db44fc8eb4937321d3,aptos,0.000746138593979636
0x80f6136d3c15c8b87601a186ff72516e48d069e1,evm,0.000741623509683569
0x84fe1a49b61b7b9cb0825496f7f6ad37a71e0040,evm,0.000741227588266885
0xa6cb54fea6140b7f5b5f3924b14965ff27f13ff0,evm,0.000739400989737962
0x53542c2638051231f736d6e9385ea28c5dd490b4,evm,0.000735735274398909
0x0c86262354095fa35a21b58af3e0dd94d0ba767c,evm,0.000734008222534452
0x92b94385db574c480988d061a6387d7b9a1682b87653c0a84e0574d25d999f94,aptos,0.000733791523641304
0xd1f6ff98f7e42e548ce41c912379916a055711ef550416ea29a685897a422540,aptos,0.000731837048354459
0x97ee4ed562c7ed22f4ff7dc3fc4a24b5f0b9627e,evm,0.000731363327720212
0xb9d05398f4b41b88d4f8f163e4d6bb2799653f74,evm,0.0007308548344263
0xaab5c469f7f827337d80fb63fe89235f484a252898dc34931096e3c480f4adf5,aptos,0.000727058252235041
0xba45b9c3d0eebb3fe75f54cadf21b349ef7d800a,evm,0.000717177612527023
0x9bb0e49143d14f5c2c9f558fe2c83ee541bfedfb,evm,0.000716756709811039
0x8eb2283f696f2a130134d46e28d3528e19e16868,evm,0.000712975385057658
0xc1e624c8c1621b33ba04190cbf10de96755e5508,evm,0.000712764743593707
0xbb9d1a963b8a68535c560fc186dc50e9b908de19,evm,0.000709404978115974
0x63bf599ead07e9484f6bfb52bdad70c24aa72861,evm,0.000706838676549297
0x199c1753d612f2611803fc3a66c9cbfc13d04342,evm,0.000706769706686109
0xeb336ac9974c5d92693adc0b835c4649c09711d9,evm,0.00070673277552921
0xc6df346d5ff0a71aa27595625d3a26736b63e9b4,evm,0.000706717631093185
0xc01ec0067486bbec05bb6157af83573b8ffa0e99,evm,0.000706698952508454
0x3883161c990a68a9011d671aa91f0423d7614d44efe9cbfc23b2b3ce287114d0,aptos,0.000705949798912287
0xff740e200f0813af92f52b5c2afe1f1ad094324e,evm,0.000704457471831056
0x7cf1946d118814ad0620ae544837a36470592c65,evm,0.000703955918089412
0x8856f4b807402cf8f457b1d518ddf4043d55fabe,evm,0.000703325872296024
0xd800c44e699c7957a6e69fe8aef3a25e18bcbcf9,evm,0.000701117180069163
0xf6d63580eb1d7c65f197d0d392dffd2d85090680,evm,0.000701056115122824
0x135e676a7d07c2e287b7b4b73eccb160af377256,evm,0.000700627073346657
0xdcd70a457ea5407a21230de24ba1b9465cc0dd00,evm,0.000700496105065307
0x1205f5ee39eaa90f5e0c84b4b06cbc75d88b8eb8,evm,0.000699374739701675
0x68d597cb13f736535f77b1a22fda734c0b2ddf98,evm,0.000699320154714397
0x840b6789b8ab7c6fc970dab6e3e7ba9abf82a233,evm,0.00069797049950853
0xde59dcc6d2bf80d329b59f8adb40e14773876d7348e5f756e35b1fe145e3115e,aptos,0.000697613278986157
0xe1f892d956f8447f57770459e7abc8f96d0f25f3,evm,0.000696562250424093
0x9a2e5bbb9e6df334c9484985ad4785545bcf6cd3,evm,0.00069543161771251
0xb1315241033db416baca004574b80edbe9f98002,evm,0.00069496359276786
0x06b89660db265106e0c0fa7f8890c5c7b57e2062,evm,0.000694789029107321
0x187e92dc4d239e06a2059ef25cdde7e5de7513c6,evm,0.000694542511600099
0xe142a4ea7de8e849b21f40d29ae4348d9f4bb988,evm,0.000694006099811399
0xd926a9fcb88028ee330bcbbab6c5daecf6092089,evm,0.000693864136854216
0x41aee40c4aa57786be8def6f4c10fc4e1c3d400d,evm,0.000690862595864733
0x9495b46eb09764964926408b7ffa18bff9d1a019,evm,0.000690810436953432
0x0c6a2e6852186d75deec853aa93c5d508527b338,evm,0.000689997074702555
0xeeec38a77add5c1e3eae8809bc7675b60aa97937,evm,0.000689700302808808
0x8ebfa3ce2e4b6444665b5a94840f44e700ca9b6e,evm,0.000689676427251768
0x08c8a2ca91140d40dea3553762b5f668d5a0043c,evm,0.000689666081303547
0x7dbc1761a7aa5f538d6eec579aac3e358777c43b,evm,0.000688060578542317
0xbc243df19f061e873af7f4e56af107b7c0fd85dc,evm,0.000687956869056681
0x15c09901b631675e5ccf76af6c089bfdfcfb97f9,evm,0.000687609328307522
0xeb783a2537f7817132e170d940681104482ed4d7,evm,0.00068562210795846
0xc45f460fc10223b91327676ddf83041b497ecfaf,evm,0.000685546404738915
0x8a5c7d28d3126117283a18ce8c10a26e49e0383e,evm,0.000684588232907704
0x533339ee0e56648802473ff8bcae24ca5cacf2a5,evm,0.00068440570152924
0x93661207478b5d4c9d3adecda4865b864ac897c0,evm,0.000684116388016977
0x200f96db899b179fcba67a4b30b9e9c50586639d,evm,0.000683982871565069
0x9b146bdb60ab8573109d7648d68e1344f0b77f3c,evm,0.000683273650088334
0x7767fea8bc523ab250b505df3e89a43b9c658e64,evm,0.000681397162924341
0xaed0bd15e6b8fd728b2c3652453ef61d3bde2a0c,evm,0.000681321141907563
0x42ba161575cc2c46992907d523c77bf10ecb30c6,evm,0.00068102474299994
0xef39eca61bc1be3521e6b54b6c0d07975b144ee8,evm,0.000680878044947648
0x7a97554876674f35dd37eeac0e7398050e34dfe8,evm,0.00068031191328571
0x81d768ebcad04d191778a45e23c81118478ddc64,evm,0.000678859834225686
0xd7ff5fd26136a7b521def8802f28e41003a154a6,evm,0.000678638304999098
0xe2ede50058e6546f219e6a4e5805860d63e50174,evm,0.00067831358274349
0x6775e53ca5d368b52af6b06ef48e74c4137e4746,evm,0.000677503121660036
0xad6831f2ac3ec94c3f307c64347e3c623d129a30,evm,0.000677010582650352
0x80b3d7735bbaa17b27d45acc17c3c233c32f4a59,evm,0.000676378135911105
0xc4e5894df60a4e0a14fd60099ce215fcd3bc936e,evm,0.00067453630310496
0x1b1d3916db876df9ec5d23eda8fbb84b3b1b96a2,evm,0.000673831710363011
0xc20a4bb758000533450eb60320cdf6827d4b0613,evm,0.0006736401158273
0x536708114d6a10e8213419c5c9a96efd0068a06f,evm,0.000673427444668631
0x0d8589d6ce5d776fd52c66db8d74660220260300,evm,0.000673385326223694
0xb5cbff1fc4f94e3644bad2d4326b07b2cf1fad89,evm,0.000672972478978899
0xa9db86ebcfa3007dc027e3062ddb03bc2eb85c6b,evm,0.000668547219944564
0x8d1c776ea4764bce38d9a20d67de8b0c5b347fce,evm,0.00066815754741703
0xab7bfa2a0f8a95fe04c6965da42320eb29c161b1,evm,0.000666867337635773
0x58e34ac8d1832c2d6c48a3c88878ea1ee56dfe50,evm,0.000666783874488042
0x07e4596f98e1981baceae443174774d9db927b0c,evm,0.0006658877376955
0xe9d76b43e920ea5a9b3fbdbb87d09da6aa95edddad60530009290dedf03beda8,aptos,0.000663042972681357
0x0ddc83115cfaee6e62d02939c074cbc8f79ab89b,evm,0.000661184570246126
0xdf5ae0a53e6832cb154c5f6519c8d7a77b09765f,evm,0.000661139243567975
0x8eb268e0643b920d3b911791f5daf9052dbf80d4,evm,0.000661039405995245
0xb8a1da2a21be1f5af5817c843ad57e42593555df,evm,0.000660591300368407
0x40878da416de292225720a05414c66acd9212015,evm,0.000657912525412721
0x30cb2c51fc4f031fa5f326d334e1f5da00e19ab5,evm,0.000657853150073544
0x9310931117d4d4840e321623019c68d4a4e659da,evm,0.000657513294761275
0xf6551933ba7b4d66d6c5fff2972f26bd08f63533,evm,0.000654307408752986
0xb66f9120788349a23c7b714388183257a574da90,evm,0.0006542528808635
0x5e3ec1cc30edc96c426b3c8347db8c0a281374ca,evm,0.00064847274211081
0x77c7188ba44feb9e989ad36c40e883239d28b805,evm,0.000648270839347626
0x264571c538137922c6e8af4927c3d3f681399e50,evm,0.00064356871277833
0x9d221582d9e4716f7a5102bacbb4dafc17e876df,evm,0.000643302536603219
0x19d5a1731a3b0b0092ab6b2aece3a6b949ce3e79d0d35ae9026ed398c68c2f55,aptos,0.000642496698568975
0xbe9b7deab0f2c2cf3d992f39b18ed903b9704869a39b8f0ca7fadffa5cc0d74a,aptos,0.000641784971047854
0xa18e17bb2ad9a149be4a27c6cfd3d6ea87f9a84e,evm,0.000641005368943133
0x442c809c1a646ccce52476673bac27d22c096688,evm,0.000637159591438122
0x6588134c12a6a7638489766835d2b8e4134d9553,evm,0.000632225979728114
0xae6e260d6f0f46848b636451738dd88b66bed1e1,evm,0.000631849707082309
0x9c44158f58c684a453933a5b63588de91d3d019861fd3561ea0c89eed30cf9ed,aptos,0.000629975474334769
0xacf3eba843383e282bdb647986bbe3527009b14a,evm,0.000629296209828939
0xbd34e72bad5f5fd48b78d3953e7b9f53776839f8,evm,0.000628516722737641
0xca74f404e0c7bfa35b13b511097df966d5a65597,evm,0.000626722468830301
0x560ec1138e59d97f99da57b1e38a97d7d282987f,evm,0.00062652278245141
0xf9d1d46838b31f5a8c1e0712bf931bf055ff5870,evm,0.000625390719396635
0xe04de5afeb5d534445f9a7dccfb511fcf918290f,evm,0.00062321412890528
0x6299d5faa6e1ddc116a689a9bdbfc0ad561476e9,evm,0.000620730510474668
0x55f83839059718f475a6eb70078da791b9cbb31b3105857182b2ab3b776407dd,aptos,0.000615642006657014
0x3fa9ffee90280bf34bfe6d058b7a2bc08e2037cf9ec84b6a76ef799fd5dec1c3,aptos,0.000615026580276339
0x29b7a9ecc048d9eb54befc4aac5e217975d62a7db9257cdfc7c274e191d7427a,aptos,0.00061434616251454
0xf8db7322cf79823f86821cf864f8b3aaaf51b38aa0d41283212bdd63fccf642f,aptos,0.000611360022901918
0x9ca8fe4c22450ae9022eb815f89d8129c84df8c9a0cb12713f6c49b097bea502,aptos,0.000611137530849647
0x805097e478c9bdb1b1ef2a5f513ee8dd09390bec425684b8ea7d0c207fa277f7,aptos,0.00060852017364358
0x17757b0252c84341e243ff49eef8729efa32f5de,evm,0.000608362776469611
0x1c9df61badbdd8933f6f3afa6b89a8ece86a8352,evm,0.000605795685595754
0x83b512438bb32da60a831c97a92b3a3feec0962d,evm,0.000605778286699776
0xd709890e0d8038f77017b5467aec803f6031a0b2d088b3edc4387349dc1b9d1b,aptos,0.00060467761293041
0x4b150ded39d5e3cb14147d9962bc5c40731383ae,evm,0.000604239514977623
0xf9e38d9129f297f96af4acb1348f1fc121fe2cdb,evm,0.000600117662306165
0x453e8af62bfe737a0e05125020da45f17156a1f9,evm,0.000598595320121417
0x21ad16645d7422659feb0e78870827aa37699ce8,evm,0.000598118933377946
0x271f5b96932eb51e33f95a85e351d6465b3841de,evm,0.000597133574117071
0xdcc4f68a8ed253785a633f0dfc980b4511747f29,evm,0.000597133574117071
0xa91c37ba5dd49ed541d863512f9bb7119ed8cd0f,evm,0.000597074302856199
0x0273af19a684b370a8c6ee5a985f1259ac9f67f6,evm,0.000597072510286892
0x8c5c6a86924b66d28ee5b2d1dfd95c7650246a57,evm,0.000597048250319655
0x6b410f1456ea4d28b54cf18f945b1e102eb6b144,evm,0.000597019208766992
0xa9ebf6368836af930503a21360e4ade802c8a784,evm,0.000596962316692928
0x114aae9d009fb2b4e5c55ea0c6be0123afe879bf,evm,0.000596875175252244
0x6fe542c8d71f326630693b5d6dc47c2a0716cf37,evm,0.000596820062781024
0x7f35ff56c3321af4fd7dfa227361fc3db228f934,evm,0.000596815878329142
0x59904f527b6638f60b8514d252a780ddc71e7f3d,evm,0.000596782883443803
0xfd223b553dfd3b75907044017652b419e0fdbd8c,evm,0.000596735292018319
0x6a6433419020fee1b5d64f8de5a15f122a158021,evm,0.000596734694156356
0x36305820894767f2f603a5036fffd8a3ab5c586e,evm,0.000596734694156356
0x93808830208dc583e3f850c66166e5b20cacb341,evm,0.000596706235234048
0xda79497a337066ce30d42c4f0c52ba8a2c4359e2,evm,0.000596674785350412
0x3960b845aa6d63b421bae6a62c14f6348888de55,evm,0.000596649911264657
0xaf3dfc709feb234db2d3c382a1e82adef28d9e42,evm,0.00059664931331714
0xf50b88e12ff3b752ff51b2dca5826aeab15dc6cf,evm,0.000596647519470993
0x66d6880c1585b24dec95425194bfbb27ac6f593f,evm,0.00059662085032215
0x7d8ce5cb61ed4ce5f52353cab2771796475e8c1d,evm,0.000596588797929182
0x48a2291b44c66c2734ad635fd4afb5a85eac4222,evm,0.000596588199920412
0x0ca99c61fc169d131ba890433792483ebe0ecd1a,evm,0.000596571779386066
0xee534fd530daec38fa0a69ed5b088f593370c1f6,evm,0.00059656392025813
0x2ebe750e2eec7ee130976d43733807bcc69226e7,evm,0.000596559734009587
0x6fbdff8c0bb7bf828529db29d3492f9c562cfbb1,evm,0.00059647851497408
0x80cad451a173b294b0490ea6bc0abb13b2e198eb,evm,0.000596474926249069
0xe2d5ee283fbdfca64da3d3b4a8f6e21f1fa19269,evm,0.000596393097459736
0x539ae883785ad73e7b684d237150e81ffaabc527,evm,0.000596364622236203
0x6e8e86bfe3bf14fb7178596ad4d2f50acac35ab2,evm,0.000596364622236203
0xcf47f2ec27ae05b0fd7781b00551c126281e651e,evm,0.000596361631062383
0x88fd79a6013ef780c515d6ed11cc3332eec46216,evm,0.000596336743914501
0x437dcb938911c0ecc8207e463fc0584fff8f67c5,evm,0.000596336145652971
0xf1b3b22335fb60ab37951cc2e2c14b162df0075e,evm,0.00059633195780545
0xa2b716cb74f97f7ba9d8ecf569899a7b28742497,evm,0.000596304077956625
0x7291c9e0d8a2a7d89bb9da3858c552271d9b09c0,evm,0.000596279188406625
0xa608dfe8d6c7ca812889ba82bac1f74512f7b2c0,evm,0.000596275598481954
0x449df0e5c151da83ac114b420f7dcfc74e7503b0,evm,0.000596275000159074
0x4b870582d149ce5cc060e21c20b39f5deddc8ae5,evm,0.000596247117646974
0x7cd81d77b575758ccb8628b4286e170ca2423070,evm,0.000596246519295514
0x094085219c91de9fe220c8d4cf0325135686fb8c,evm,0.000596193742334485
0x9d83ce0c75db55030e348f724b1cbf0a3e4eceb7,evm,0.000596165257588959
0xfa21f85d6e7bcf56b1f740afb7d6cccbef986044,evm,0.000596136771482368
0x673e5cc32f37939382b4f9933d6ff8f628e04f77,evm,0.000596104693060608
0x7fb72ac7a4cf6a844fdfa1a43b6cb4916a80f68a,evm,0.000596080393704031
0x26c75ab752c674800baa5d527d2eae1094c5e3c4,evm,0.000596077999625149
0x0f1e7fc31086262fa82be5f87579ca2a3a266e4a,evm,0.000596076802582102
0x41a98d7394197c708fff590ffd71e0bd2ce2cba7,evm,0.000596051903541684
0xc2e0d0aaef6acfd9bc137d7a5c2c026c054c2093,evm,0.000596051304994256
0xdc00687a483c04eb935e8ddcf9d9ffe52b5d6433,evm,0.000595994320526613
0x55225babbae08406252dda9e04aede285550b4c0,evm,0.000595965826249535
0xf292ad5fd46e774a69bf555079f9e0d40ca80fe7,evm,0.00059593313995988
0xfd990bc5bc3b3db7bd63587705a30119acd91d4f,evm,0.00059590524145208
0x6a78218da49ceb863a0423c6aefae71c04b0a2d7,evm,0.00059587614419195
0x640c67d11766ba42e1095d6bf675abd1672e931c,evm,0.00059585243426275
0x34b56fb723c7099e97a37b0f553d57353c4f0df1,evm,0.0005958239332002
0xd8ea082f1f21cd927b1cc50d446e5e4f6ea94552,evm,0.0005958239332002
0x2cf2691077f046175f94a19087523d4ff484dbec,evm,0.00059582333442376
0x43efd8203932214aca4cb8107901c039a374ad59,evm,0.00059579483196916
0x88ad0e5acffa283c057730a9731dbfac0b2862f7,evm,0.000595766926984689
0x399b54aa18020981270f7b4821a4f643fa456d8e,evm,0.000595764531646141
0x050395168d25d489e6738fd0daaef04b6c46ade4,evm,0.000595705124168774
0x5c9373007ee7edde76cf5be080dc0f381e7c9da8,evm,0.000595677214981868
0x75d688582c5af6734f03235b0aae744d2c85e80e,evm,0.000595652299238169
0x37a336f16118d1b5d7a8ec645432c2c37bf21f6d,evm,0.000595623788599002
0xcf48c701cb15662753aac284dfae01ad46a5e341,evm,0.000595593479574293
0x03b5c364d0ea8fe0fda1524abf14276134864619,evm,0.00059559168254811
0xecea227fc2908b9f27901e8c1e91989bdf3dd322,evm,0.000595566763226132
